file_path,file_name,file_size_bytes,modality,vocal_channel,emotion_id,emotion_name,intensity_id,intensity_level,statement_id,statement_text,repetition_id,actor_id,speaker_id,gender,fold
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-06-02-02-02-05.wav,03-01-06-02-02-02-05.wav,347312,03,01,6,fearful,2,strong,2,Dogs are sitting by the door,2,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-07-01-01-01-05.wav,03-01-07-01-01-01-05.wav,465828,03,01,7,disgust,1,normal,1,Kids are talking by the door,1,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-07-01-01-02-05.wav,03-01-07-01-01-02-05.wav,443408,03,01,7,disgust,1,normal,1,Kids are talking by the door,2,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-07-02-01-01-05.wav,03-01-07-02-01-01-05.wav,465822,03,01,7,disgust,2,strong,1,Kids are talking by the door,1,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-07-02-01-02-05.wav,03-01-07-02-01-02-05.wav,424184,03,01,7,disgust,2,strong,1,Kids are talking by the door,2,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-07-01-02-01-05.wav,03-01-07-01-02-01-05.wav,424188,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,1,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-07-01-02-02-05.wav,03-01-07-01-02-02-05.wav,408172,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,2,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-07-02-02-01-05.wav,03-01-07-02-02-01-05.wav,459420,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,1,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-07-02-02-02-05.wav,03-01-07-02-02-02-05.wav,485046,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,2,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-08-01-01-01-05.wav,03-01-08-01-01-01-05.wav,408174,03,01,8,surprised,1,normal,1,Kids are talking by the door,1,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-08-01-01-02-05.wav,03-01-08-01-01-02-05.wav,401768,03,01,8,surprised,1,normal,1,Kids are talking by the door,2,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-08-02-01-01-05.wav,03-01-08-02-01-01-05.wav,446614,03,01,8,surprised,2,strong,1,Kids are talking by the door,1,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-08-02-01-02-05.wav,03-01-08-02-01-02-05.wav,443410,03,01,8,surprised,2,strong,1,Kids are talking by the door,2,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-08-01-02-01-05.wav,03-01-08-01-02-01-05.wav,344110,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,1,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-08-01-02-02-05.wav,03-01-08-01-02-02-05.wav,404970,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,2,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-08-02-02-01-05.wav,03-01-08-02-02-01-05.wav,401768,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,1,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_05\03-01-08-02-02-02-05.wav,03-01-08-02-02-02-05.wav,388956,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,2,5,Actor_05,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-01-01-01-01-06.wav,03-01-01-01-01-01-06.wav,367496,03,01,1,neutral,1,normal,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-01-01-01-02-06.wav,03-01-01-01-01-02-06.wav,393298,03,01,1,neutral,1,normal,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-01-01-02-01-06.wav,03-01-01-01-02-01-06.wav,374078,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-01-01-02-02-06.wav,03-01-01-01-02-02-06.wav,377292,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-02-01-01-01-06.wav,03-01-02-01-01-01-06.wav,434952,03,01,2,calm,1,normal,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-02-01-01-02-06.wav,03-01-02-01-01-02-06.wav,441366,03,01,2,calm,1,normal,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-02-02-01-01-06.wav,03-01-02-02-01-01-06.wav,479780,03,01,2,calm,2,strong,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-02-02-01-02-06.wav,03-01-02-02-01-02-06.wav,492668,03,01,2,calm,2,strong,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-02-01-02-01-06.wav,03-01-02-01-02-01-06.wav,428550,03,01,2,calm,1,normal,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-02-01-02-02-06.wav,03-01-02-01-02-02-06.wav,451584,03,01,2,calm,1,normal,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-02-02-02-01-06.wav,03-01-02-02-02-01-06.wav,463840,03,01,2,calm,2,strong,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-02-02-02-02-06.wav,03-01-02-02-02-02-06.wav,505482,03,01,2,calm,2,strong,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-03-01-01-01-06.wav,03-01-03-01-01-01-06.wav,386956,03,01,3,happy,1,normal,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-03-01-01-02-06.wav,03-01-03-01-01-02-06.wav,393364,03,01,3,happy,1,normal,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-03-02-01-01-06.wav,03-01-03-02-01-01-06.wav,383760,03,01,3,happy,2,strong,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-03-02-01-02-06.wav,03-01-03-02-01-02-06.wav,380556,03,01,3,happy,2,strong,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-03-01-02-01-06.wav,03-01-03-01-02-01-06.wav,380552,03,01,3,happy,1,normal,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-03-01-02-02-06.wav,03-01-03-01-02-02-06.wav,377350,03,01,3,happy,1,normal,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-03-02-02-01-06.wav,03-01-03-02-02-01-06.wav,390166,03,01,3,happy,2,strong,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-03-02-02-02-06.wav,03-01-03-02-02-02-06.wav,393368,03,01,3,happy,2,strong,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-04-01-01-01-06.wav,03-01-04-01-01-01-06.wav,390104,03,01,4,sad,1,normal,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-04-01-01-02-06.wav,03-01-04-01-01-02-06.wav,393288,03,01,4,sad,1,normal,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-04-02-01-01-06.wav,03-01-04-02-01-01-06.wav,450962,03,01,4,sad,2,strong,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-04-02-01-02-06.wav,03-01-04-02-01-02-06.wav,441354,03,01,4,sad,2,strong,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-04-01-02-01-06.wav,03-01-04-01-02-01-06.wav,380496,03,01,4,sad,1,normal,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-04-01-02-02-06.wav,03-01-04-01-02-02-06.wav,377292,03,01,4,sad,1,normal,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-04-02-02-01-06.wav,03-01-04-02-02-01-06.wav,489400,03,01,4,sad,2,strong,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-04-02-02-02-06.wav,03-01-04-02-02-02-06.wav,434946,03,01,4,sad,2,strong,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-05-01-01-01-06.wav,03-01-05-01-01-01-06.wav,409322,03,01,5,angry,1,normal,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-05-01-01-02-06.wav,03-01-05-01-01-02-06.wav,428540,03,01,5,angry,1,normal,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-05-02-01-01-06.wav,03-01-05-02-01-01-06.wav,441364,03,01,5,angry,2,strong,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-05-02-01-02-06.wav,03-01-05-02-01-02-06.wav,450972,03,01,5,angry,2,strong,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-05-01-02-01-06.wav,03-01-05-01-02-01-06.wav,450972,03,01,5,angry,1,normal,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-05-01-02-02-06.wav,03-01-05-01-02-02-06.wav,422144,03,01,5,angry,1,normal,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-05-02-02-01-06.wav,03-01-05-02-02-01-06.wav,473396,03,01,5,angry,2,strong,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-05-02-02-02-06.wav,03-01-05-02-02-02-06.wav,476598,03,01,5,angry,2,strong,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-06-01-01-01-06.wav,03-01-06-01-01-01-06.wav,396518,03,01,6,fearful,1,normal,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-06-01-01-02-06.wav,03-01-06-01-01-02-06.wav,379318,03,01,6,fearful,1,normal,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-06-02-01-01-06.wav,03-01-06-02-01-01-06.wav,396518,03,01,6,fearful,2,strong,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-06-02-01-02-06.wav,03-01-06-02-01-02-06.wav,393314,03,01,6,fearful,2,strong,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-06-01-02-01-06.wav,03-01-06-01-02-01-06.wav,390116,03,01,6,fearful,1,normal,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-06-01-02-02-06.wav,03-01-06-01-02-02-06.wav,383708,03,01,6,fearful,1,normal,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-06-02-02-01-06.wav,03-01-06-02-02-01-06.wav,406126,03,01,6,fearful,2,strong,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-06-02-02-02-06.wav,03-01-06-02-02-02-06.wav,406126,03,01,6,fearful,2,strong,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-07-01-01-01-06.wav,03-01-07-01-01-01-06.wav,383702,03,01,7,disgust,1,normal,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-07-01-01-02-06.wav,03-01-07-01-01-02-06.wav,457378,03,01,7,disgust,1,normal,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-07-02-01-01-06.wav,03-01-07-02-01-01-06.wav,460582,03,01,7,disgust,2,strong,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-07-02-01-02-06.wav,03-01-07-02-01-02-06.wav,425350,03,01,7,disgust,2,strong,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-07-01-02-01-06.wav,03-01-07-01-02-01-06.wav,406126,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-07-01-02-02-06.wav,03-01-07-01-02-02-06.wav,425346,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-07-02-02-01-06.wav,03-01-07-02-02-01-06.wav,433772,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-07-02-02-02-06.wav,03-01-07-02-02-02-06.wav,428548,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-08-01-01-01-06.wav,03-01-08-01-01-01-06.wav,358134,03,01,8,surprised,1,normal,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-08-01-01-02-06.wav,03-01-08-01-01-02-06.wav,358134,03,01,8,surprised,1,normal,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-08-02-01-01-06.wav,03-01-08-02-01-01-06.wav,358134,03,01,8,surprised,2,strong,1,Kids are talking by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-08-02-01-02-06.wav,03-01-08-02-01-02-06.wav,370948,03,01,8,surprised,2,strong,1,Kids are talking by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-08-01-02-01-06.wav,03-01-08-01-02-01-06.wav,354932,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-08-01-02-02-06.wav,03-01-08-01-02-02-06.wav,348524,03,01,8,surprised,1,normal,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-08-02-02-01-06.wav,03-01-08-02-02-01-06.wav,364540,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,1,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_06\03-01-08-02-02-02-06.wav,03-01-08-02-02-02-06.wav,354248,03,01,8,surprised,2,strong,2,Dogs are sitting by the door,2,6,Actor_06,female,2
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-01-01-01-01-07.wav,03-01-01-01-01-01-07.wav,424126,03,01,1,neutral,1,normal,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-01-01-01-02-07.wav,03-01-01-01-01-02-07.wav,414516,03,01,1,neutral,1,normal,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-01-01-02-01-07.wav,03-01-01-01-02-01-07.wav,446360,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-01-01-02-02-07.wav,03-01-01-01-02-02-07.wav,408108,03,01,1,neutral,1,normal,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-02-01-01-01-07.wav,03-01-02-01-01-01-07.wav,381294,03,01,2,calm,1,normal,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-02-01-01-02-07.wav,03-01-02-01-01-02-07.wav,408110,03,01,2,calm,1,normal,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-02-02-01-01-07.wav,03-01-02-02-01-01-07.wav,433728,03,01,2,calm,2,strong,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-02-02-01-02-07.wav,03-01-02-02-01-02-07.wav,421532,03,01,2,calm,2,strong,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-02-01-02-01-07.wav,03-01-02-01-02-01-07.wav,385686,03,01,2,calm,1,normal,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-02-01-02-02-07.wav,03-01-02-01-02-02-07.wav,388890,03,01,2,calm,1,normal,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-02-02-02-01-07.wav,03-01-02-02-02-01-07.wav,459362,03,01,2,calm,2,strong,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-02-02-02-02-07.wav,03-01-02-02-02-02-07.wav,443346,03,01,2,calm,2,strong,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-03-01-01-01-07.wav,03-01-03-01-01-01-07.wav,385740,03,01,3,happy,1,normal,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-03-01-01-02-07.wav,03-01-03-01-01-02-07.wav,382556,03,01,3,happy,1,normal,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-03-02-01-01-07.wav,03-01-03-02-01-01-07.wav,443416,03,01,3,happy,2,strong,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-03-02-01-02-07.wav,03-01-03-02-01-02-07.wav,437008,03,01,3,happy,2,strong,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-03-01-02-01-07.wav,03-01-03-01-02-01-07.wav,376130,03,01,3,happy,1,normal,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-03-01-02-02-07.wav,03-01-03-01-02-02-07.wav,376130,03,01,3,happy,1,normal,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-03-02-02-01-07.wav,03-01-03-02-02-01-07.wav,435778,03,01,3,happy,2,strong,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-03-02-02-02-07.wav,03-01-03-02-02-02-07.wav,417786,03,01,3,happy,2,strong,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-04-01-01-01-07.wav,03-01-04-01-01-01-07.wav,388976,03,01,4,sad,1,normal,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-04-01-01-02-07.wav,03-01-04-01-01-02-07.wav,395380,03,01,4,sad,1,normal,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-04-02-01-01-07.wav,03-01-04-02-01-01-07.wav,427412,03,01,4,sad,2,strong,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-04-02-01-02-07.wav,03-01-04-02-01-02-07.wav,417804,03,01,4,sad,2,strong,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-04-01-02-01-07.wav,03-01-04-01-02-01-07.wav,388956,03,01,4,sad,1,normal,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-04-01-02-02-07.wav,03-01-04-01-02-02-07.wav,421006,03,01,4,sad,1,normal,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-04-02-02-01-07.wav,03-01-04-02-02-01-07.wav,398586,03,01,4,sad,2,strong,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-04-02-02-02-07.wav,03-01-04-02-02-02-07.wav,417804,03,01,4,sad,2,strong,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-05-01-01-01-07.wav,03-01-05-01-01-01-07.wav,433820,03,01,5,angry,1,normal,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-05-01-01-02-07.wav,03-01-05-01-01-02-07.wav,430618,03,01,5,angry,1,normal,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-05-02-01-01-07.wav,03-01-05-02-01-01-07.wav,395378,03,01,5,angry,2,strong,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-05-02-01-02-07.wav,03-01-05-02-01-02-07.wav,433816,03,01,5,angry,2,strong,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-05-01-02-01-07.wav,03-01-05-01-02-01-07.wav,433820,03,01,5,angry,1,normal,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-05-01-02-02-07.wav,03-01-05-01-02-02-07.wav,433814,03,01,5,angry,1,normal,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-05-02-02-01-07.wav,03-01-05-02-02-01-07.wav,417802,03,01,5,angry,2,strong,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-05-02-02-02-07.wav,03-01-05-02-02-02-07.wav,465850,03,01,5,angry,2,strong,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-06-01-01-01-07.wav,03-01-06-01-01-01-07.wav,379364,03,01,6,fearful,1,normal,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-06-01-01-02-07.wav,03-01-06-01-01-02-07.wav,385770,03,01,6,fearful,1,normal,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-06-02-01-01-07.wav,03-01-06-02-01-01-07.wav,398586,03,01,6,fearful,2,strong,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-06-02-01-02-07.wav,03-01-06-02-01-02-07.wav,381324,03,01,6,fearful,2,strong,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-06-01-02-01-07.wav,03-01-06-01-02-01-07.wav,379364,03,01,6,fearful,1,normal,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-06-01-02-02-07.wav,03-01-06-01-02-02-07.wav,372958,03,01,6,fearful,1,normal,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-06-02-02-01-07.wav,03-01-06-02-02-01-07.wav,376162,03,01,6,fearful,2,strong,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-06-02-02-02-07.wav,03-01-06-02-02-02-07.wav,385768,03,01,6,fearful,2,strong,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-07-01-01-01-07.wav,03-01-07-01-01-01-07.wav,388974,03,01,7,disgust,1,normal,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-07-01-01-02-07.wav,03-01-07-01-01-02-07.wav,385772,03,01,7,disgust,1,normal,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-07-02-01-01-07.wav,03-01-07-02-01-01-07.wav,446634,03,01,7,disgust,2,strong,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-07-02-01-02-07.wav,03-01-07-02-01-02-07.wav,472252,03,01,7,disgust,2,strong,1,Kids are talking by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-07-01-02-01-07.wav,03-01-07-01-02-01-07.wav,379366,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-07-01-02-02-07.wav,03-01-07-01-02-02-07.wav,388974,03,01,7,disgust,1,normal,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-07-02-02-01-07.wav,03-01-07-02-02-01-07.wav,446632,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-07-02-02-02-07.wav,03-01-07-02-02-02-07.wav,507492,03,01,7,disgust,2,strong,2,Dogs are sitting by the door,2,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-08-01-01-01-07.wav,03-01-08-01-01-01-07.wav,382560,03,01,8,surprised,1,normal,1,Kids are talking by the door,1,7,Actor_07,male,0
B:\Experiments\Project Peter\Data\Raw\Actor_07\03-01-08-01-01-02-07.wav,03-01-08-01-01-02-07.wav,388968,03,01,8,surprised,1,normal,1,Kids are talking by the door,2,7,Actor_07,male,0
